TŞ00727	MADALYON DOMATES TOHUMU	874
TŞ00011	BOLGAN DOMATES TOHUMU	736
TŞ00037	TESLA BİBER TOHUMU	15.727
TY00471	ALPEREN BİBER TOHUMU	3.374
TŞ00832	YILDIZ HIYAR TOHUMU	300
TY00173	A 117 PATLICAN  TOHUMU	91
TŞ00366	BESTONA DOMATES TOHUMU	60.944
TŞ00672	PEMBOLA DOMATES TOHUMU	1.000
TŞ00423	ŞAHİKA DOMATESTOHUMU	300
TY00503	FERAH HIYAR TOHUMU	38.151
TY00618	KEYLA DOMATES  TOHUMU	9.714
TŞ00117	ZİRVE HIYAR TOHUMU	10
TŞ00031	SEMERKANT BİBER TOHUMU	643
TY00016	ÜSTÜN KARPUZ TOHUMU	11.800
TŞ00080	OMAR HIYAR TOHUMU	132
TŞ00931	ÇEVİK BİBER TOHUMU	188
TŞ00838	NESLİŞAH (EZ 9016) KAVUN TOHUMU	4.500
TŞ00515	ÖZEN BİBER TOHUMU	10.665
TŞ00074	MOSTAR BİBER TOHUMU	2.506
TŞ00549	YEKTA DOMATES TOHUMU	4.288
TŞ00478	CRİMSON STİLE KARPUZ TOHUMU	2.064
TŞ00217	PEMBEKÖY DOMATES TOHUMU	200
TY00737	TORREON  DOMATES TOHUMU	39.438
TŞ00917	BAYIR BİBER TOHUMU	8.967
TŞ00194	DOĞUŞ DOMATES TOHUMU	16.006
TŞ00732	YEDİCAN HIYAR TOHUMU	142.504
TŞ00861	SİRİUS DOMATES TOHUMU	14.326
TŞ00956	SÜTUN  BİBER TOHUMU	53.860
TY00720	OLAY HIYAR TOHUMU	7.452
TŞ00380	HUNTY BİBER TOHUMU	500
TŞ00900	TURKA 666 KAVUN TOHUMU	184.948
TŞ00403	ADR 146 DOMATES TOHUMU	47.637
TŞ00409	NAİM DOMATES TOHUMU	142
TŞ00708	BEYONSE BİBER TOHUMU	8.100
TŞ00872	SHERVİNA DOMATES TOHUMU	7.000
TŞ00807	VOLENTA DOMATES TOHUMU	800
TŞ01020	TİPO  BİBER TOHUMU	176.539
TŞ00455	ROUGINA RZ F1 (74-511) DOMATES TOHUMU	284.613
TŞ00810	CAZİBE BİBER TOHUMU	51.575
TŞ00924	1902 KARPUZ TOHUMU	2.900
TŞ00140	MARMARA DOMATES TOHUMU	3.353
TY00136	DEMİRÖZ DOMATES TOHUMU	104.083
TŞ00768	TARDU PATLICAN TOHUMU	18.686
TŞ00200	KARNAZ PATLICAN TOHUMU	400
TŞ00008	USTA KARPUZ TOHUMU	247.161
TŞ00340	A 117 PATLICAN TOHUMU	1.920
TŞ00449	FEDAYİ DOMATES TOHUMU	5.204
TŞ00486	TILSIM DOMATES TOHUMU	2.550
TŞ00641	TANAZ BİBER TOHUMU	12.666
TŞ00054	GÜLİZAR DOMATES TOHUMU	6.898
TŞ00048	GÜLKÖY DOMATES TOHUMU	12.992
TŞ00589	AYAZ  DOMATES TOHUMU	4.100
TY00660	TEMA (323) DOMATES  TOHUMU	16.000
TY00416	TAYKAN DOMATES TOHUMU	256.960
TŞ00206	GÜRAY BİBER TOHUMU	23.367
TŞ00655	ASYA DOMATES TOHUMU	800
TŞ00040	İNCİK BİBER TOHUMU	26.471
TŞ00762	AFET DOMATES TOHUMU	26.400
TŞ00489	ELİTE KARPUZ TOHUMU	5.400
TŞ01048	PARABOL DOMATES TOHUMU	5.800
TŞ00512	TEKİN BİBER TOHUMU	456
TŞ00602	QUARESMA DOMATES TOHUMU	600
TŞ00093	ÜÇBURUN BİBER TOHUMU	89.225
TŞ01024	GÜLENAY DOMATES TOHUMU	4.093
TŞ00141	TASCA PATLICAN TOHUMU	3.740
TŞ00393	FORESTER DOMATES TOHUMU	1.543
TŞ00760	ZÜMRÜT KARPUZ TOHUMU	50.000
TŞ00184	JUPİTER KARPUZ TOHUMU	9.672
TŞ00568	YEREBAKAN BİBER TOHUMU	8.389
TŞ00127	SOLO HIYAR TOHUMU	1.973
TŞ00611	GAMORA DOMATES TOHUMU	500
TŞ01022	ANTSTAR HIYAR TOHUMU	7.104
TŞ01069	PRESTİJ BİBER TOHUMU	17.917
TŞ00018	ÇITIREX KAVUN TOHUMU	6.450
TŞ00577	İDOLİSA BİBER TOHUMU	6.163
TŞ00869	ENHOLDER DOMATES ANACI TOHUMU	805.526
TŞ00411	ÇİĞDEM DOMATES TOHUMU	45.979
TŞ00268	KARAGÖL PATLICAN TOHUMU	2.000
TŞ00125	ANDROİD DOMATES TOHUMU	950
TŞ00168	İSHAKBEY KAVUN TOHUMU	17.664
TŞ00468	AZİZ DOMATES TOHUMU	2.840
TŞ00620	KRATOS DOMATES TOHUMU	30.891
TŞ00302	GÖZDE  HIYAR  TOHUMU	2.300
TŞ00677	FASCINATION KARPUZ TOHUMU	24.000
TŞ00555	LİDYA BİBER TOHUMU	35.668
TŞ00693	ELEGANT BİBER TOHUMU	6.512
TŞ00825	EFEBEY BİBER TOHUMU	3.347
TŞ00189	TREND DOMATES TOHUMU	3.915
TŞ00556	ULUHAN DOMATES TOHUMU	26.582
TŞ00023	DİLEK ÜÇBURUN BİBER TOHUMU	71.309
TŞ00069	SEYİT DOMATES TOHUMU	206.524
TŞ00927	KUZU KAVUN TOHUMU	4.672
TŞ00728	VERMİLANZA DOMATES TOHUMU	76.290
TŞ00439	HAYFEE BİBER TOHUMU	812
TY00477	VERTY DOMATES TOHUMU	2.908
TŞ00270	MALAZGİRT HIYAR TOHUMU	73.176
TŞ00004	STARBURST KARPUZ TOHUMU	881.402
TŞ00756	KORNET KAVUN TOHUMU	2.452
TŞ00190	BİSON DOMATES ANACI TOHUMU	278
TŞ00929	HERKÜL PATLICAN TOHUMU	1.689
TŞ00422	DİRİLİŞ DOMATES TOHUMU	1.050
TŞ00273	SİHİRBAZ DOMATES TOHUMU	25.148
TY00451	MARS 77 HIYAR TOHUMU	5.360
TŞ00105	AGR 703 PATLICAN ANACI TOHUMU	340.512
TŞ00205	KORAY BİBER TOHUMU	1.784
TY00679	ADMİN DOMATES TOHUMU	11.876
TŞ00741	ORİENT PLUS (03707) DOMATES TOHUMU	2.500
TŞ00663	MOMENT KARPUZ TOHUMU	41.479
TŞ00614	CALİNET KAVUN TOHUMU	3.464
TŞ00020	RETRO HIYAR TOHUMU	53.292
TŞ00993	PENÇE  BİBER TOHUMU	2.649
TŞ00055	ALSANCAK RN DOMATES TOHUMU	1.238.392
TY00251	KIZIL BİBER TOHUMU	37.725
TŞ01065	SARAY BİBER TOHUMU	23.060
TŞ00086	AZ-12 DOMATES TOHUMU	261
TŞ00421	ADMİN DOMATES TOHUMU	47.602
TŞ00272	MASARATİ DOMATES TOHUMU	1.500
TŞ00006	PTK 40 HIYAR TOHUMU	78.872
TŞ00089	ZARURİ BİBER TOHUMU	121.980
TŞ00239	ELİPS  DOMATES TOHUMU	171.902
TŞ01043	AVCI BİBER TOHUMU	15.038
TŞ00339	SİNEM KAVUN TOHUMU	300
TŞ00688	TROPHY  BİBER TOHUMU	105.889
TY00764	GÖZDE DOMATES TOHUMU	206
TY00249	ÜÇBURUN BİBER TOHUMU	36.038
TŞ00654	ALİBEY KAVUN TOHUMU	500
TŞ00070	YALÇIN BİBER TOHUMU	22.271
TŞ00370	NAZAL DOMATES TOHUMU	7.800
TŞ00622	YT-195  HIYAR TOHUMU	53.712
TŞ00087	EDEN DOMATES TOHUMU	4.785
TŞ01034	PEPTON DOMATES TOHUMU	44.785
TŞ01021	ANIL BİBER TOHUMU	450
TŞ00899	ŞENOL DOMATES TOHUMU	79.667
TY00281	MEŞHUR BİBER TOHUMU	20.110
TŞ00574	DOYRAN KARASI PATLICAN TOHUMU	151.400
TY00284	UYUM DOMATES TOHUMU	209.479
TŞ00288	HAKİM  KAVUN TOHUMU	19.694
TŞ00828	TEKE BİBER TOHUMU	13.000
TŞ00357	OFEK BİBER TOHUMU	10.828
TŞ00457	MANDOR HIYAR TOHUMU	21.900
TŞ00388	MASKO DOMATES TOHUMU	300
TŞ00689	BALAMİR  BİBER TOHUMU	27.879
TŞ00271	HERO HIYAR TOHUMU	300
TŞ00222	REGNUM BİBER TOHUMU	1.050
TŞ00073	BILDIRCIN PATLICAN TOHUMU	888
TŞ00573	MEŞHUR BİBER TOHUMU	5.320
TŞ00003	TAKIL BİBER TOHUMU	582.528
TŞ00404	YOLANTHE DOMATES TOHUMU	900
TŞ00072	ÇITIR HIYAR TOHUMU	50.177
TŞ00978	CEREN  KARPUZ TOHUMU	34.307
TŞ00238	ALATURKA DOMATES TOHUMU	32.504
TŞ00958	KANO PATLICAN TOHUMU	72.008
TŞ00155	MAJESTE KABAK TOHUMU	920
TŞ00138	ANTHEM KARPUZ TOHUMU	40.470
TŞ00424	OLAY HIYAR TOHUMU	3.178
TŞ00170	SÜRMELİ KAVUN TOHUMU	1.574
TŞ00571	UZMAN BİBER TOHUMU	17.947
TŞ00187	ASSİA BİBER TOHUMU	17.340
TŞ00588	KEYLA DOMATES TOHUMU	2.250
TY00014	EZ 9016 KAVUN TOHUMU	3.912
TŞ00591	FİGEN DOMATES TOHUMU	1.192
TŞ00390	VİTALE BİBER TOHUMU	59.237
TŞ00104	ARES KABAK ANAÇ TOHUMU	82.208
TŞ00253	FADİA HIYAR TOHUMU	878
TŞ00373	KANYON BİBER TOHUMU	48.345
TŞ00038	ANEMON BİBER TOHUMU	282.875
TŞ00139	WESTEROS KAVUN TOHUMU	56.190
TŞ00254	MRC07 HIYAR TOHUMU	4.324
TŞ00156	BONUS  KARPUZ TOHUMU	500
TŞ00474	KONSOLOS KAVUN TOHUMU	80.170
TY00657	SPEEDO BİBER TOHUMU	16.978
TŞ01044	KANYAS BİBER TOHUMU	12.298
TŞ00714	ACI BEY BİBER TOHUMU	689
TŞ00908	GNT 2929 DOMATES TOHUMU	114.638
TŞ00371	DODDO BİBER TOHUMU	8.100
TŞ00036	SAFKAN BİBER TOHUMU	1.776
TŞ00022	DOĞANAY BİBER TOHUMU	293.362
TY00791	WAT-0164 KARPUZ TOHUMU	970
TY00461	SOBEK BİBER TOHUMU	1.900
TŞ00848	TİGER DOMATES TOHUMU	2.000
TŞ01073	TETA 368 KAVUN TOHUMU	1.388
TY00362	JOKER KARPUZ TOHUMU	9.664
TŞ00822	RAPTOR DOMATES TOHUMU	1.130
TŞ00066	CRİMSON TİDE KARPUZ TOHUMU	10.768
TŞ01074	MEHTAP DOMATES TOHUMU	1.205
TŞ00923	721 TREND BİBER TOHUMU	2.948
TŞ00075	AYDA HIYAR TOHUMU	53.556
TŞ00052	JOKER DOMATES TOHUMU	3.039
TŞ00858	MOHİKAN DOMATES TOHUMU	45.000
TŞ00744	TABLET KABAK TOHUMU	10.248
TŞ00851	ADAŞ HIYAR TOHUMU	14.944
TY00730	ALP-148 KARPUZ TOHUMU	10.490
TŞ00976	FERGAN HIYAR TOHUMU	348
TŞ00668	WMH 6898 KARPUZ TOHUMU	5.680
TŞ00698	KUPA BİBER TOHUMU	900
TŞ00733	PATAL DOMATES TOHUMU	200.200
TŞ00559	OYUNBOZAN BİBER TOHUMU	105.106
TY00815	VEGASTAR KARPUZ TOHUMU	34.178
TŞ00400	7806 DOMATES TOHUMU	900
TŞ00391	FALCONSTAR (22 232)  HIYAR TOHUMU	56.750
TŞ00907	CİRİT BİBER TOHUMU	37.309
TY00104	SF 549 BİBER TOHUMU	14.668
TŞ00854	SAİTAMA BİBER TOHUMU	2.400
TŞ00368	MANİSA ÇİZGİLİ PATLICAN TOHUMU	4.558
TŞ00926	KUZGUN PATLICAN TOHUMU	606
TŞ00747	SUFLE DOMATES TOHUMU	1.463
TŞ00998	DAVİNCİ DOMATES TOHUMU	1.404
TŞ00377	CORSİCA PATLICAN TOHUMU	7.000
TŞ00410	SPRİT DOMATES ANACI TOHUMU	116.900
TŞ00703	PEKBAL DOMATES TOHUMU	300
TŞ00444	DOYRAN PATLICAN ANACI TOHUMU	133
TŞ00135	FERRO KABAK ANACI TOHUMU	2.641.921
TŞ00115	ÖZKAN DOMATES TOHUMU	264.939
TŞ01038	SV7484MA (ORANGE CANDY) KAVUN TOHUMU	968
TŞ00192	ENDAM KAVUN TOHUMU	10.118
TŞ00576	SF 549  BİBER TOHUMU	23.776
TŞ00026	YAKUT PATLICAN TOHUMU	59.338
TŞ00176	454 DOMATES ANACI TOHUMU	103.400
TŞ00476	PİNTEK DOMATES TOHUMU	13.367
TŞ00528	KİRVEM HIYAR TOHUMU	408
TŞ00335	CLXTPG04 DOMATES ANACI TOHUMU	266.756
TŞ00149	JUNIOR HIYAR TOHUMU	300
TŞ01068	BİRLİK BİBER TOHUMU	22.085
TŞ00049	YÜKSELKÖY DOMATES TOHUMU	200
TŞ00158	KANDEMİR KARPUZ TOHUMU	138.005
TŞ00015	BIGMEK DOMATES TOHUMU	84.439
TŞ00035	PUNTO BİBER TOHUMU	102
TŞ00344	SENATOR HIYAR TOHUMU	308
TŞ00610	BORSA DOMATES TOHUMU	100
TŞ00653	CANKIZ KAVUN TOHUMU	3.856
TŞ00367	BAYRAK BİBER TOHUMU	1.570
TŞ00542	KASIRGA BİBER TOHUMU	57.190
TŞ00955	SPEEDO BİBER TOHUMU	58.037
TŞ00881	OĞUZCAN  HIYAR TOHUMU	1.956
TŞ01005	KUBAT BİBER TOHUMU	2.945
TŞ00233	CÖMERT BİBER TOHUMU	125.089
TŞ00519	ŞÜKRÜBEY KAVUN  TOHUMU	8.291
TŞ00342	ZAFER HIYAR TOHUMU	550
TŞ00234	DUMAS DOMATES TOHUMU	43
TŞ00034	ABİDE BİBER TOHUMU	2.352
TŞ00241	YAZEL HIYAR TOHUMU	54.406
TŞ00427	IRMAK BİBER TOHUMU	56.251
TŞ00341	KIVILCIM HIYAR TOHUMU	1.050
TY00145	ANKA KAVUN TOHUMU	935
TY00582	ŞİLİLİ BİBER TOHUMU	25.297
TŞ00470	BRETONA  KARPUZ TOHUMU	66.428
TY00567	DN KARPUZ TOHUMU	1.100
TŞ00987	VARGAS KARPUZ TOHUMU	35.356
TY00691	SIRAÇ KARPUZ TOHUMU	6.874
TŞ01000	PAYİDAR KABAK TOHUMU	4.542
TŞ00132	KAMENTA DOMATES TOHUMU	164.738
TY00011	ENDAM KAVUN TOHUMU	1.764
TŞ00418	ÖDÜL DOMATES TOHUMU	7.500
TŞ00502	KANUNİ DOMATES TOHUMU	963
TŞ00862	ERSOY DOMATES TOHUMU	1.000
TY00789	PARLA BİBER TOHUMU	11
TŞ00027	KARAGÜL PATLICAN TOHUMU	200
TŞ00436	VEOLLA HIYAR TOHUMU	900
TŞ00913	TOR DOMATES ANACI TOHUMU	188.580
TŞ00150	ALKIŞ DOMATES TOHUMU	247.113
TŞ00050	GUSTO DOMATES TOHUMU	1.894
TŞ00711	MELCHOR BİBER TOHUMU	74.408
TY00599	SUFLE  DOMATES TOHUMU	354
TŞ00191	AMARON DOMATES ANACI TOHUMU	150.685
TŞ01029	UMAY KARPUZ TOHUMU	2.200
TŞ00182	MAMSTON DOMATES TOHUMU	200
TŞ00211	HAWK PATLICAN ANACI TOHUMU	37.098
TŞ00643	BAMBUS DOMATES TOHUMU	3.351
TY00138	YT 195 HIYAR TOHUMU	56
TŞ00202	ANCHA DOMATES TOHUMU	60.308
TŞ00159	BAFRA BİBER TOHUMU	1.867
TŞ00116	STİL 41 DOMATES TOHUMU	11.864
TŞ00906	VOLVOX DOMATES TOHUMU	18
TŞ00681	RAMBO KAVUN TOHUMU	500
TŞ00014	AVAR KABAK ANAÇ TOHUMU	2.591.334
TŞ00163	ELİKA DOMATES TOHUMU	41.444
TŞ00095	ENDAM DOMATES ANACI TOHUMU	70
TŞ00295	BUKET BİBER TOHUMU	138.264
TŞ00823	SOYKAN DOMATES TOHUMU	28.400
TŞ00847	KÜHEYLAN BİBER TOHUMU	800
TŞ00278	UYGAR BİBER TOHUMU	38.317
TŞ00178	VERTY F1 DOMATES TOHUMU	2.940
TŞ00719	ATLIKAN BİBER TOHUMU	137.757
TŞ00146	ENJOY DOMATES TOHUMU	200
TY00607	CİRİT BİBER TOHUMU	724
TŞ00215	BRAVOS KAVUN TOHUMU	33.844
TŞ00547	GÜLÇİN DOMATES TOHUMU	94.947
TŞ00915	GANİMET HIYAR TOHUMU	15.936
TŞ00743	CESUR HIYAR TOHUMU	17.156
TŞ00362	BERCESTE PATLICAN TOHUMU	8.031
TŞ00047	KUZEYKÖY DOMATES TOHUMU	150
TŞ00631	MERLOT KABAK TOHUMU	200
TY00739	HAPYNET DOMATES  TOHUMU	4
TŞ00113	ZEUGMA KARPUZ TOHUMU	1.220
TŞ00413	MULTY DOMATES TOHUMU	2.400
TŞ00078	KAHRAMAN (14C0941) HIYAR TOHUMU	39.850
TŞ00399	LOTUS LT34 BİBER TOHUMU	800
TŞ00933	TURHAN BİBER TOHUMU	5.450
TY00464	GÜLEDA BİBER TOHUMU	138.840
TŞ00867	KOMUTAN DOMATES TOHUMU	900
TY00601	ÖZÜM DOMATES  TOHUMU	45.105
TŞ00809	KARTAL PATLICAN TOHUMU	1.785
TŞ00826	SUFİ PATLICAN TOHUMU	10.537
TŞ00348	MERTCAN BİBER TOHUMU	692
TŞ00162	REDGUARD DOMATES TOHUMU	684.829
TŞ01006	FULLCİN  BİBER TOHUMU	2.488
TŞ00925	HIRÇIN BİBER TOHUMU	17.000
TŞ00666	WDL 4304 KARPUZ TOHUMU	6.265
TŞ01067	TIRPAN BİBER TOHUMU	4.886
TY00566	1908 KARPUZ TOHUMU	700
TŞ00137	SICILIA PATLICAN TOHUMU	2.300
TŞ00944	ACIYOL BİBER TOHUMU	1.000
TŞ00590	M-19 PLUS DOMATES TOHUMU	4.000
TŞ00775	MİHRİMAH DOMATES TOHUMU	1.000
TŞ00772	EMİR DOMATES TOHUMU	200
TŞ00456	ELMUR PATLICAN TOHUMU	200
TŞ00875	STRYKER BROKOLİ TOHUMU	768
TŞ00850	ARG 0215 DOMATES TOHUMU	3.000
TŞ00885	MOR LAHANA TOHUMU	5.000
TŞ00945	AZ-16 DOMATES TOHUMU	90.000
TŞ00473	BORNEO DOMATES TOHUMU	4.800
TŞ00943	HALİS HIYAR TOHUMU	6.400
TŞ01027	KANARYOLE MARUL TOHUMU	5.000
TD00037	STARBUST KARPUZ TOHUMU	800.000
TŞ00354	YAMAN DOMATES TOHUMU	6.200
TŞ00946	GNT4413 (FULİA PLUS) DOMATES TOHUMU	3.000
TŞ00028	DELTA 07 BİBER TOHUMU	2.000
TŞ00615	ÇINAR DOMATES TOHUMU	900
TŞ00633	RTTK 04 KARPUZ TOHUMU	34.600
TŞ00866	KOSTAK DOMATES TOHUMU	300
TŞ00147	SALKİTO DOMATES TOHUMU	200
TŞ00890	YEDİKULE  MARUL TOHUMU	2.000
TD00032	ALPARSLAN PATLICAN TOHUMU	200
TŞ00448	ATTALOS DOMATES TOHUMU	261.500
TŞ00891	MAYDANOZ TOHUMU	800
TŞ00360	AT 7041 PATLICAN ANACI TOHUMU	54.000
TŞ00941	BEREKET HIYAR TOHUMU	14.200
TŞ00989	BOZBEY KARPUZ TOHUMU	2.000
TŞ00426	EFES BİBER TOHUMU	2.100
TŞ00980	ABK BİBER TOHUMU	1.000
TŞ00567	İNCEYOL BİBER TOHUMU	16.000
TŞ00778	FENİKE DOMATES TOHUMU	800
TŞ00796	RED KING DOMATES TOHUMU	1.000
TŞ00433	YAREN BİBER TOHUMU	1.500
TŞ00662	DARKO PATLICAN TOHUMU	9.000
TŞ00376	ARGLY DOMATES TOHUMU	32.700
TŞ00483	SÜMELA KAVUN TOHUMU	43.500
TŞ00119	LEİRE PATLICAN TOHUMU	3.200
TŞ00984	KALYON FI ANAÇ TOHUMU	1.600
TŞ00226	KARABAŞ PATLICAN TOHUMU	550
TŞ00895	KIRMIZI LAHANA TOHUMU	3.000
TŞ00533	Y-67 DOMATES TOHUMU	250
TD00031	SUFİ PATLICAN TOHUMU	500
TD00023	ENPOWER DOMATES ANAÇ TOHUMU	1.250.000
TŞ00679	ÖNDER BİBER TOHUMU	500
TŞ00892	ENGİNAR TOHUMU	1.000
TŞ00479	CLX 78 KAVUN TOHUMU	33.050
TŞ00808	CEVHER HIYAR TOHUMU	750
TŞ00916	ŞEKİL BİBER TOHUMU	20.000
TY00324	KANO PATLICAN TOHUMU	6.000
TD00038	MUHTELİF TOHUM	2.050.000
TŞ00079	MARCELLA KABAK TOHUMU	500
TŞ00214	CORA KABAK TOHUMU	800
TŞ00498	HACIBEY KAVUN TOHUMU	12.200
TŞ00432	KLASMAN BİBER TOHUMU	23.050
TŞ00532	TERMİNATÖR DOMATES TOHUMU	2.000
TŞ00229	PELE KARPUZ TOHUMU	500
TŞ00781	HADİNO DOMATES TOHUMU	200
TŞ01010	PIANOLA BİBER TOHUMU	50.000
TŞ00247	ASİL DOMATES TOHUMU	17.000
TŞ00940	NARE BİBER TOHUMU	3.000
TŞ00145	SWANSON DOMATES TOHUMU	10.500
TŞ00535	RİVA DOMATES TOHUMU	3.000
TŞ00950	192868 DOMATES TOHUMU	500
TŞ00886	BEYAZ LAHANA TOHUMU	6.300
TŞ00770	CİĞERİM DOMATES TOHUMU	50
TŞ00948	UMUT DOMATES TOHUMU	8.000
TŞ00333	NAMLI DOMATES TOHUMU	1.500
TŞ00110	NURDAN DOMATES TOHUMU	1.300
TD00033	1902 ÇEKİRDEKSİZ KARPUZ TOHUMU	34.000
TŞ00901	DUYGUU BİBER TOHUMU	2.200
TŞ00394	ARTHEON DOMATES TOHUMU	200
TŞ00919	ME 04  PATLICAN ANACI TOHUMU	10.000
TŞ00883	ŞULE DOMATES TOHUMU	10.000
TŞ00947	Y 65 DOMATES TOHUMU	12.100
TŞ00920	TYTY DOMATES TOHUMU	1.000
TŞ00561	AYSUN DOMATES TOHUMU	50
TD00030	MALAZGİRT HIYAR TOHUMU	200
TŞ00216	LOKMA KAVUN TOHUMU	5.500
TD00010	AVAR KABAK ANAÇ TOHUMU	2.000.000
TŞ00887	KARNABAHAR TOHUMU	1.600
TŞ00244	ŞİMŞEK DOMATES TOHUMU	300
TŞ00587	SAVANORA DOMATES TOHUMU	1.000
TD00028	ACAR KABAK ANACI TOHUMU	2.502.500
TŞ00133	BONANZA KARPUZ TOHUMU	1.500
TŞ00787	MİLAS DOMATES TOHUMU	4.000
TŞ00508	NAPOLYON KAVUN TOHUMU	3.000
TŞ00972	TOYGAR BİBER TOHUMU	100.000
TŞ00374	NAVİDO BİBER TOHUMU	105.400
TŞ00219	MİRZA KARPUZ TOHUMU	1.500
TŞ00706	EMİRSTAR HIYAR TOHUMU	13.300
TŞ00328	TYFRANE DOMATES TOHUMU	1.200
TŞ00888	BROKOLİ TOHUMU	3.600
TŞ00696	NUN 03998 (AZOVİAN) DOMATES TOHUMU	83.392
TŞ00661	KARDİNAL BİBER TOHUMU	22
TŞ00177	ODİPUS KARPUZ TOHUMU	80.143
TŞ01031	FARİKA KARPUZ TOHUMU	11.800
TŞ00518	TORPİDO BİBER TOHUMU	18.000
TŞ00218	PANZER DOMATES TOHUMU	1.100
TŞ00450	ATOM DOMATES TOHUMU	200
TŞ00460	ŞİMŞEK (3672) HIYAR TOHUMU	32.380
TŞ00626	MARS 77 HIYAR TOHUMU	159.562
TŞ00697	EFLİN BİBER TOHUMU	3.025
TŞ00042	ERGENEKON BİBER TOHUMU	17.355
TŞ00859	PARK PATLICAN TOHUMU	139.338
TŞ01030	CARNAVALE KARPUZ TOHUMU	85.260
TŞ00188	YENİGÜN DOMATES TOHUMU	500
TŞ00056	LAPÇİN DOMATES TOHUMU	63.678
TY00808	KANAKAN DOMATES TOHUMU	55.535
TŞ00657	KOSMOS PATLICAN TOHUMU	7.300
TŞ00136	DAVUT BEY KAVUN TOHUMU	6.829
TŞ00122	LUCINDA KARPUZ TOHUMU	30.424
TŞ00921	YUDUM DOMATES TOHUMU	26.838
TŞ00830	ELVAN BİBER TOHUMU	830
TŞ00628	FİLİZ DOMATES TOHUMU	91.373
TŞ00067	DİYAR BİBER TOHUMU	9.285
TŞ00099	KİNKONG RZ (61-061) DOMATES ANACI TOHUMU	60.056
TŞ00385	4480 (RANGER) DOMATES TOHUMU	1.438
TŞ01023	ÜÇCAN  HIYAR TOHUMU	750
TŞ00873	ALİAĞA HIYAR TOHUMU	400
TŞ00560	KARADUMAN BİBER TOHUMU	64.337
TŞ00274	BAYRAK DOMATES TOHUMU	3.600
TŞ00617	DÖRTEL HIYAR TOHUMU	58.300
TŞ01014	EKSELANS BİBER TOHUMU	568
TŞ00811	YENİLMEZ DOMATES TOHUMU	911
TŞ00294	AKARSU DOMATES TOHUMU	500
TŞ00208	SEYDEN KABAK TOHUMU	50.533
TY00544	SUFİ PATLICAN  TOHUMU	12.834
TY00571	SÜTUN BİBER TOHUMU	13.892
TŞ00840	KIVANÇ HIYAR TOHUMU	250
TŞ01060	TRİFECTA  BİBER TOHUMU	8.000
TŞ00860	SUZAN DOMATES TOHUMU	300
TŞ00833	TAYLOR DOMATES TOHUMU	18.000
TŞ00169	KONAK KAVUN TOHUMU	11.596
TŞ00932	CASANDRA DOMATES TOHUMU	7.100
TŞ00126	VİVİDFORT DOMATES ANACI TOHUMU	29
TŞ00467	SONGÜL DOMATES TOHUMU	2.793
TŞ00353	RUBY BİBER TOHUMU	458.440
TŞ00058	ALBERTY DOMATES TOHUMU	5.265
TŞ00608	MİNİMİKS HIYAR TOHUMU	2.500
TŞ00224	ŞAHMAT DOMATES TOHUMU	9.660
TŞ00167	KIRÇIL PATLICAN TOHUMU	24.950
TŞ01050	LİDO DOMATES TOHUMU	1.676
