TŞ00727	MADALYON DOMATES TOHUMU	874
TŞ00011	BOLGAN DOMATES TOHUMU	736
TŞ00037	TESLA BİBER TOHUMU	15.727
TY00471	ALPEREN BİBER TOHUMU	3.374
TŞ00832	YILDIZ HIYAR TOHUMU	300
TY00173	A 117 PATLICAN  TOHUMU	91
TŞ00366	BESTONA DOMATES TOHUMU	60.944
TŞ00672	PEMBOLA DOMATES TOHUMU	1.000
TŞ00423	ŞAHİKA DOMATESTOHUMU	300
TY00503	FERAH HIYAR TOHUMU	38.151
TY00618	KEYLA DOMATES  TOHUMU	9.714
TŞ00117	ZİRVE HIYAR TOHUMU	10
TŞ00031	SEMERKANT BİBER TOHUMU	643
TY00016	ÜSTÜN KARPUZ TOHUMU	11.800
TŞ00080	OMAR HIYAR TOHUMU	132
TŞ00931	ÇEVİK BİBER TOHUMU	188
TŞ00838	NESLİŞAH (EZ 9016) KAVUN TOHUMU	4.500
TŞ00515	ÖZEN BİBER TOHUMU	10.665
TŞ00074	MOSTAR BİBER TOHUMU	2.506
TŞ00549	YEKTA DOMATES TOHUMU	4.288
TŞ00478	CRİMSON STİLE KARPUZ TOHUMU	2.064
TŞ00217	PEMBEKÖY DOMATES TOHUMU	200
TY00737	TORREON  DOMATES TOHUMU	39.438
TŞ00917	BAYIR BİBER TOHUMU	8.967
TŞ00194	DOĞUŞ DOMATES TOHUMU	16.006
TŞ00732	YEDİCAN HIYAR TOHUMU	142.504
TŞ00861	SİRİUS DOMATES TOHUMU	14.326
TŞ00956	SÜTUN  BİBER TOHUMU	53.860
TY00720	OLAY HIYAR TOHUMU	7.452
TŞ00380	HUNTY BİBER TOHUMU	500
TŞ00900	TURKA 666 KAVUN TOHUMU	184.948
TŞ00403	ADR 146 DOMATES TOHUMU	47.637
TŞ00409	NAİM DOMATES TOHUMU	142
TŞ00708	BEYONSE BİBER TOHUMU	8.100
TŞ00872	SHERVİNA DOMATES TOHUMU	7.000
TŞ00807	VOLENTA DOMATES TOHUMU	800
TŞ01020	TİPO  BİBER TOHUMU	176.539
TŞ00455	ROUGINA RZ F1 (74-511) DOMATES TOHUMU	284.613
TŞ00810	CAZİBE BİBER TOHUMU	51.575
TŞ00924	1902 KARPUZ TOHUMU	2.900
TŞ00140	MARMARA DOMATES TOHUMU	3.353
TY00136	DEMİRÖZ DOMATES TOHUMU	104.083
TŞ00768	TARDU PATLICAN TOHUMU	18.686
TŞ00200	KARNAZ PATLICAN TOHUMU	400
TŞ00008	USTA KARPUZ TOHUMU	247.161
TŞ00340	A 117 PATLICAN TOHUMU	1.920
TŞ00449	FEDAYİ DOMATES TOHUMU	5.204
TŞ00486	TILSIM DOMATES TOHUMU	2.550
TŞ00641	TANAZ BİBER TOHUMU	12.666
TŞ00054	GÜLİZAR DOMATES TOHUMU	6.898
TŞ00048	GÜLKÖY DOMATES TOHUMU	12.992
TŞ00589	AYAZ  DOMATES TOHUMU	4.100
TY00660	TEMA (323) DOMATES  TOHUMU	16.000
TY00416	TAYKAN DOMATES TOHUMU	256.960
TŞ00206	GÜRAY BİBER TOHUMU	23.367
TŞ00655	ASYA DOMATES TOHUMU	800
TŞ00040	İNCİK BİBER TOHUMU	26.471
TŞ00762	AFET DOMATES TOHUMU	26.400
TŞ00489	ELİTE KARPUZ TOHUMU	5.400
TŞ01048	PARABOL DOMATES TOHUMU	5.800
TŞ00512	TEKİN BİBER TOHUMU	456
TŞ00196	EKİNOKS  KARPUZ TOHUMU	11.991
TŞ00748	DİVA KARPUZ TOHUMU	165
TŞ00081	SAZAK DOMATES TOHUMU	5.188
TY00437	CANSU BİBER TOHUMU	3.000
TŞ00465	INCEPTİON KARPUZ TOHUMU	16.100
TŞ00767	RAMİZ PATLICAN TOHUMU	15.851
TŞ01002	ALP-148  KARPUZ TOHUMU	267.757
TY00006	KAHRAMAN (14C0941) HIYAR TOHUMU	228.368
TŞ00148	DEVKON DOMATES TOHUMU	1.100
TŞ00573	MEŞHUR BİBER TOHUMU	5.320
TŞ00003	TAKIL BİBER TOHUMU	582.528
TŞ00404	YOLANTHE DOMATES TOHUMU	900
TŞ00072	ÇITIR HIYAR TOHUMU	50.177
TŞ00978	CEREN  KARPUZ TOHUMU	34.307
TŞ00238	ALATURKA DOMATES TOHUMU	32.504
TŞ00958	KANO PATLICAN TOHUMU	72.008
TŞ00155	MAJESTE KABAK TOHUMU	920
TŞ00138	ANTHEM KARPUZ TOHUMU	40.470
TŞ00424	OLAY HIYAR TOHUMU	3.178
TŞ00170	SÜRMELİ KAVUN TOHUMU	1.574
TŞ00571	UZMAN BİBER TOHUMU	17.947
TŞ00187	ASSİA BİBER TOHUMU	17.340
TŞ00588	KEYLA DOMATES TOHUMU	2.250
TY00014	EZ 9016 KAVUN TOHUMU	3.912
TŞ00591	FİGEN DOMATES TOHUMU	1.192
TŞ00390	VİTALE BİBER TOHUMU	59.237
TŞ00104	ARES KABAK ANAÇ TOHUMU	82.208
TŞ00253	FADİA HIYAR TOHUMU	878
TŞ00373	KANYON BİBER TOHUMU	48.345
TŞ00038	ANEMON BİBER TOHUMU	282.875
TŞ00139	WESTEROS KAVUN TOHUMU	56.190
TŞ00254	MRC07 HIYAR TOHUMU	4.324
TŞ00156	BONUS  KARPUZ TOHUMU	500
TŞ00474	KONSOLOS KAVUN TOHUMU	80.170
TY00657	SPEEDO BİBER TOHUMU	16.978
TŞ01044	KANYAS BİBER TOHUMU	12.298
TŞ00714	ACI BEY BİBER TOHUMU	689
TŞ00908	GNT 2929 DOMATES TOHUMU	114.638
TŞ00371	DODDO BİBER TOHUMU	8.100
TŞ00036	SAFKAN BİBER TOHUMU	1.776
TŞ00022	DOĞANAY BİBER TOHUMU	293.362
TŞ00410	SPRİT DOMATES ANACI TOHUMU	116.900
TŞ00703	PEKBAL DOMATES TOHUMU	300
TŞ00444	DOYRAN PATLICAN ANACI TOHUMU	133
TŞ00135	FERRO KABAK ANACI TOHUMU	2.641.921
TŞ00115	ÖZKAN DOMATES TOHUMU	264.939
TŞ01038	SV7484MA (ORANGE CANDY) KAVUN TOHUMU	968
TŞ00192	ENDAM KAVUN TOHUMU	10.118
TŞ00576	SF 549  BİBER TOHUMU	23.776
TŞ00026	YAKUT PATLICAN TOHUMU	59.338
TŞ00176	454 DOMATES ANACI TOHUMU	103.400
TŞ00476	PİNTEK DOMATES TOHUMU	13.367
TŞ00528	KİRVEM HIYAR TOHUMU	408
TŞ00921	YUDUM DOMATES TOHUMU	26.838
TŞ00830	ELVAN BİBER TOHUMU	830
TŞ00628	FİLİZ DOMATES TOHUMU	91.373
TŞ00067	DİYAR BİBER TOHUMU	9.285
TŞ00099	KİNKONG RZ (61-061) DOMATES ANACI TOHUMU	60.056
TŞ00385	4480 (RANGER) DOMATES TOHUMU	1.438
TŞ01023	ÜÇCAN  HIYAR TOHUMU	750
TŞ00873	ALİAĞA HIYAR TOHUMU	400
TŞ00560	KARADUMAN BİBER TOHUMU	64.337
TŞ00274	BAYRAK DOMATES TOHUMU	3.600
TŞ00617	DÖRTEL HIYAR TOHUMU	58.300
TŞ01014	EKSELANS BİBER TOHUMU	568
TŞ00811	YENİLMEZ DOMATES TOHUMU	911
TŞ00294	AKARSU DOMATES TOHUMU	500
TŞ00208	SEYDEN KABAK TOHUMU	50.533
TY00544	SUFİ PATLICAN  TOHUMU	12.834
TŞ00559	OYUNBOZAN BİBER TOHUMU	105.106
TY00815	VEGASTAR KARPUZ TOHUMU	34.178
TŞ00400	7806 DOMATES TOHUMU	900
TŞ00391	FALCONSTAR (22 232)  HIYAR TOHUMU	56.750
TŞ00907	CİRİT BİBER TOHUMU	37.309
TY00104	SF 549 BİBER TOHUMU	14.668
TŞ00854	SAİTAMA BİBER TOHUMU	2.400
TŞ00368	MANİSA ÇİZGİLİ PATLICAN TOHUMU	4.558
TŞ00926	KUZGUN PATLICAN TOHUMU	606
TŞ00747	SUFLE DOMATES TOHUMU	1.463
TŞ00998	DAVİNCİ DOMATES TOHUMU	1.404
TŞ00377	CORSİCA PATLICAN TOHUMU	7.000
TŞ00555	LİDYA BİBER TOHUMU	35.668
TŞ00693	ELEGANT BİBER TOHUMU	6.512
TŞ00825	EFEBEY BİBER TOHUMU	3.347
TŞ00189	TREND DOMATES TOHUMU	3.915
TŞ00556	ULUHAN DOMATES TOHUMU	26.582
TŞ00023	DİLEK ÜÇBURUN BİBER TOHUMU	71.309
TŞ00069	SEYİT DOMATES TOHUMU	206.524
TŞ00927	KUZU KAVUN TOHUMU	4.672
TŞ00728	VERMİLANZA DOMATES TOHUMU	76.290
TŞ00439	HAYFEE BİBER TOHUMU	812
TY00477	VERTY DOMATES TOHUMU	2.908
TŞ00270	MALAZGİRT HIYAR TOHUMU	73.176
TŞ00756	KORNET KAVUN TOHUMU	2.452
TŞ00004	STARBURST KARPUZ TOHUMU	881.402
TŞ00190	BİSON DOMATES ANACI TOHUMU	278
TŞ00929	HERKÜL PATLICAN TOHUMU	1.689
TŞ00422	DİRİLİŞ DOMATES TOHUMU	1.050
TŞ00273	SİHİRBAZ DOMATES TOHUMU	25.148
TY00451	MARS 77 HIYAR TOHUMU	5.360
TŞ00105	AGR 703 PATLICAN ANACI TOHUMU	340.512
TŞ00205	KORAY BİBER TOHUMU	1.784
TY00679	ADMİN DOMATES TOHUMU	11.876
TŞ00859	PARK PATLICAN TOHUMU	139.338
TŞ01030	CARNAVALE KARPUZ TOHUMU	85.260
TŞ00188	YENİGÜN DOMATES TOHUMU	500
TŞ00056	LAPÇİN DOMATES TOHUMU	63.678
TY00808	KANAKAN DOMATES TOHUMU	55.535
TŞ00657	KOSMOS PATLICAN TOHUMU	7.300
TŞ00136	DAVUT BEY KAVUN TOHUMU	6.829
TŞ00122	LUCINDA KARPUZ TOHUMU	30.424
TŞ00114	KARAİN KARPUZ TOHUMU	1.636
TŞ00412	AKIN DOMATES TOHUMU	44.300
TŞ00909	HANDAN DOMATES TOHUMU	1.046
TŞ00364	DEMİRÖZ DOMATES TOHUMU	350
TŞ00759	FASHION KARPUZ TOHUMU	11.481
TŞ00694	KIZIL BİBER TOHUMU	432
TŞ00029	USLU BİBER TOHUMU	27.683
TŞ00063	KITIR HIYAR TOHUMU	977.793
TŞ00112	ŞAHMARAN KARPUZ TOHUMU	150.407
TŞ00012	ARAZİ (500294) DOMATES ANACI TOHUMU	189.033
TŞ00212	MAREMAGNO DOMATES TOHUMU	1.000
TŞ00030	VEZİR PATLICAN TOHUMU	180.923
TŞ00379	SERENAD BİBER TOHUMU	8.200
TŞ00682	SÜHEYLA KAVUN TOHUMU	150
TŞ00712	CASA DOMATES TOHUMU	900
TŞ00213	HERMANOS KAVUN TOHUMU	4.268
TŞ00911	ATIF  BİBER TOHUMU	14.580
TŞ00363	VEYRON DOMATES TOHUMU	4.551
TY00509	FIRTINA HIYAR TOHUMU	534.259
TŞ00596	MİRAS DOMATES TOHUMU	2.921
TY00716	DUBLE KAVUN TOHUMU	4.821
TŞ00856	FERAYE BİBER TOHUMU	122.734
TŞ00803	VUSLAT BİBER TOHUMU	12.725
TŞ00630	PASAPORT DOMATES TOHUMU	175
TY00817	FİYONK DOMATES TOHUMU	30
TŞ00335	CLXTPG04 DOMATES ANACI TOHUMU	266.756
TŞ00149	JUNIOR HIYAR TOHUMU	300
TŞ01068	BİRLİK BİBER TOHUMU	22.085
TŞ00049	YÜKSELKÖY DOMATES TOHUMU	200
TŞ00158	KANDEMİR KARPUZ TOHUMU	138.005
TŞ00015	BIGMEK DOMATES TOHUMU	84.439
TŞ00035	PUNTO BİBER TOHUMU	102
TŞ00344	SENATOR HIYAR TOHUMU	308
TŞ00610	BORSA DOMATES TOHUMU	100
TŞ00653	CANKIZ KAVUN TOHUMU	3.856
TŞ00367	BAYRAK BİBER TOHUMU	1.570
TŞ00542	KASIRGA BİBER TOHUMU	57.190
TŞ00955	SPEEDO BİBER TOHUMU	58.037
TŞ00881	OĞUZCAN  HIYAR TOHUMU	1.956
TŞ01005	KUBAT BİBER TOHUMU	2.945
TŞ00233	CÖMERT BİBER TOHUMU	125.089
TŞ00519	ŞÜKRÜBEY KAVUN  TOHUMU	8.291
TŞ00342	ZAFER HIYAR TOHUMU	550
TŞ00353	RUBY BİBER TOHUMU	458.440
TŞ00058	ALBERTY DOMATES TOHUMU	5.265
TŞ00608	MİNİMİKS HIYAR TOHUMU	2.500
TŞ00224	ŞAHMAT DOMATES TOHUMU	9.660
TŞ00167	KIRÇIL PATLICAN TOHUMU	24.950
TŞ01050	LİDO DOMATES TOHUMU	1.676
TŞ00199	BALHAN KAVUN TOHUMU	411
TŞ01055	HENDRİX DOMATES ANACI TOHUMU	208
TŞ00460	ŞİMŞEK (3672) HIYAR TOHUMU	32.380
TŞ00626	MARS 77 HIYAR TOHUMU	159.562
TŞ00697	EFLİN BİBER TOHUMU	3.025
TŞ00042	ERGENEKON BİBER TOHUMU	17.355
TŞ00675	POYRAZ KARPUZ TOHUMU	200
TY00113	ŞİMŞEK (3672) HIYAR TOHUMU	85.820
TŞ00077	YUSUF BEY KAVUN TOHUMU	500
TŞ00009	AZMAN KABAK ANACI TOHUMU	140.440
TŞ00970	TULGA DOMATES TOHUMU	50.470
TŞ00763	HAZAL BİBER TOHUMU	31.800
TŞ00849	BEŞDELİ DOMATES TOHUMU	2.500
TŞ00109	UYUM DOMATES TOHUMU	10.850
TŞ00701	FİLİKA DOMATES TOHUMU	15.385
TŞ00384	ALYANAK DOMATES TOHUMU	1.000
TŞ00152	ZÜMRA KAVUN TOHUMU	32.434
TŞ01071	KIZGIN BİBER TOHUMU	9.570
TŞ00279	TANEM KAVUN  TOHUMU	2.391
TŞ00061	SEYRAN DOMATES TOHUMU	385.870
TŞ00330	BRİOT BİBER TOHUMU	376
TŞ00130	JOKER KARPUZ TOHUMU	140.776
TŞ00516	NERGİS DOMATES TOHUMU	3.031
TŞ00345	SOBEK BİBER TOHUMU	35.184
TŞ00397	ERCİYES RN BİBER TOHUMU	2.137
TŞ00013	TORRY DOMATES TOHUMU	57.516
TŞ00062	ANKA KAVUN TOHUMU	160.325
TŞ00231	A 3055 BİBER TOHUMU	20.902
TY00816	ARES KABAK ANAÇ TOHUMU	38.808
TŞ00753	ERGUVAN DOMATES TOHUMU	5.240
TŞ00480	LEMOS KAVUN TOHUMU	27.050
TŞ01047	56-56 DOMATES TOHUMU	24.650
TŞ00741	ORİENT PLUS (03707) DOMATES TOHUMU	2.500
TŞ00614	CALİNET KAVUN TOHUMU	3.464
TŞ00663	MOMENT KARPUZ TOHUMU	41.479
TŞ00681	RAMBO KAVUN TOHUMU	500
TŞ00014	AVAR KABAK ANAÇ TOHUMU	2.591.334
TŞ00163	ELİKA DOMATES TOHUMU	41.444
TŞ00095	ENDAM DOMATES ANACI TOHUMU	70
TŞ00295	BUKET BİBER TOHUMU	138.264
TŞ00847	KÜHEYLAN BİBER TOHUMU	800
TŞ00823	SOYKAN DOMATES TOHUMU	28.400
TŞ00278	UYGAR BİBER TOHUMU	38.317
TŞ00178	VERTY F1 DOMATES TOHUMU	2.940
TŞ00146	ENJOY DOMATES TOHUMU	200
TŞ00719	ATLIKAN BİBER TOHUMU	137.757
TY00607	CİRİT BİBER TOHUMU	724
TŞ00215	BRAVOS KAVUN TOHUMU	33.844
TŞ00547	GÜLÇİN DOMATES TOHUMU	94.947
TŞ00915	GANİMET HIYAR TOHUMU	15.936
TŞ00743	CESUR HIYAR TOHUMU	17.156
TŞ00362	BERCESTE PATLICAN TOHUMU	8.031
TŞ00047	KUZEYKÖY DOMATES TOHUMU	150
TŞ00631	MERLOT KABAK TOHUMU	200
TY00739	HAPYNET DOMATES  TOHUMU	4
TŞ00113	ZEUGMA KARPUZ TOHUMU	1.220
TŞ00413	MULTY DOMATES TOHUMU	2.400
TŞ00078	KAHRAMAN (14C0941) HIYAR TOHUMU	39.850
TŞ00399	LOTUS LT34 BİBER TOHUMU	800
TŞ00933	TURHAN BİBER TOHUMU	5.450
TŞ00234	DUMAS DOMATES TOHUMU	43
TŞ00034	ABİDE BİBER TOHUMU	2.352
TŞ00241	YAZEL HIYAR TOHUMU	54.406
TŞ00427	IRMAK BİBER TOHUMU	56.251
TŞ00341	KIVILCIM HIYAR TOHUMU	1.050
TY00145	ANKA KAVUN TOHUMU	935
TY00582	ŞİLİLİ BİBER TOHUMU	25.297
TŞ00470	BRETONA  KARPUZ TOHUMU	66.428
TY00567	DN KARPUZ TOHUMU	1.100
TŞ00987	VARGAS KARPUZ TOHUMU	35.356
TY00691	SIRAÇ KARPUZ TOHUMU	6.874
TŞ01000	PAYİDAR KABAK TOHUMU	4.542
TŞ00132	KAMENTA DOMATES TOHUMU	164.738
TY00011	ENDAM KAVUN TOHUMU	1.764
TŞ00418	ÖDÜL DOMATES TOHUMU	7.500
TŞ00502	KANUNİ DOMATES TOHUMU	963
TŞ00862	ERSOY DOMATES TOHUMU	1.000
TY00789	PARLA BİBER TOHUMU	11
TŞ00602	QUARESMA DOMATES TOHUMU	600
TŞ00093	ÜÇBURUN BİBER TOHUMU	89.225
TŞ01024	GÜLENAY DOMATES TOHUMU	4.093
TŞ00141	TASCA PATLICAN TOHUMU	3.740
TŞ00393	FORESTER DOMATES TOHUMU	1.543
TŞ00760	ZÜMRÜT KARPUZ TOHUMU	50.000
TŞ00184	JUPİTER KARPUZ TOHUMU	9.672
TŞ00568	YEREBAKAN BİBER TOHUMU	8.389
TŞ00127	SOLO HIYAR TOHUMU	1.973
TŞ00611	GAMORA DOMATES TOHUMU	500
TŞ01022	ANTSTAR HIYAR TOHUMU	7.104
TŞ01069	PRESTİJ BİBER TOHUMU	17.917
TŞ00018	ÇITIREX KAVUN TOHUMU	6.450
TŞ00577	İDOLİSA BİBER TOHUMU	6.163
TŞ00869	ENHOLDER DOMATES ANACI TOHUMU	805.526
TŞ00411	ÇİĞDEM DOMATES TOHUMU	45.979
TŞ00268	KARAGÖL PATLICAN TOHUMU	2.000
TŞ00125	ANDROİD DOMATES TOHUMU	950
TŞ00168	İSHAKBEY KAVUN TOHUMU	17.664
TŞ00468	AZİZ DOMATES TOHUMU	2.840
TŞ00620	KRATOS DOMATES TOHUMU	30.891
TŞ00302	GÖZDE  HIYAR  TOHUMU	2.300
TŞ00677	FASCINATION KARPUZ TOHUMU	24.000
TY00566	1908 KARPUZ TOHUMU	700
TŞ00137	SICILIA PATLICAN TOHUMU	2.300
TŞ00944	ACIYOL BİBER TOHUMU	1.000
TŞ00590	M-19 PLUS DOMATES TOHUMU	4.000
TŞ00775	MİHRİMAH DOMATES TOHUMU	1.000
TŞ00772	EMİR DOMATES TOHUMU	200
TŞ00456	ELMUR PATLICAN TOHUMU	200
TŞ00875	STRYKER BROKOLİ TOHUMU	768
TŞ00850	ARG 0215 DOMATES TOHUMU	3.000
TŞ00885	MOR LAHANA TOHUMU	5.000
TD00023	ENPOWER DOMATES ANAÇ TOHUMU	1.250.000
TŞ00679	ÖNDER BİBER TOHUMU	500
TŞ00892	ENGİNAR TOHUMU	1.000
TŞ00479	CLX 78 KAVUN TOHUMU	33.050
TŞ00808	CEVHER HIYAR TOHUMU	750
TŞ00916	ŞEKİL BİBER TOHUMU	20.000
TY00324	KANO PATLICAN TOHUMU	6.000
TD00038	MUHTELİF TOHUM	2.050.000
TŞ00079	MARCELLA KABAK TOHUMU	500
TŞ00166	UÇAR HIYAR TOHUMU	4.100
TŞ00495	SEYHUN BİBER TOHUMU	2.800
TY00587	TTK 10  BİBER TOHUMU	1.000
TŞ00416	KİNGBELL BİBERTOHUMU	2.500
TŞ00082	KANAY DOMATES TOHUMU	700
TŞ00352	NATALYA KAVUN TOHUMU	700
TŞ00286	LEZZİTA DOMATES TOHUMU	100
TŞ00894	KEREVİZ TOHUMU	8.000
TŞ00876	ELLİ HIYAR TOHUMU	23.200
TD00040	DEPAR KARPUZ TOHUMU	400.000
TŞ00361	LEANCA KARPUZ TOHUMU	600
TŞ00350	CENEVİZ DOMATES TOHUMU	550
TŞ00236	ALTAR DOMATES TOHUMU	300
TŞ00922	MAYIS 07 DOMATES TOHUMU	164.500
TŞ00586	KARASUTA DOMATES TOHUMU	50
TŞ00949	ELECTRA DOMATES TOHUMU	1.000
TŞ00028	DELTA 07 BİBER TOHUMU	2.000
TŞ00615	ÇINAR DOMATES TOHUMU	900
TŞ00633	RTTK 04 KARPUZ TOHUMU	34.600
TŞ00866	KOSTAK DOMATES TOHUMU	300
TŞ00147	SALKİTO DOMATES TOHUMU	200
TŞ00890	YEDİKULE  MARUL TOHUMU	2.000
TD00032	ALPARSLAN PATLICAN TOHUMU	200
TŞ00448	ATTALOS DOMATES TOHUMU	261.500
TŞ00891	MAYDANOZ TOHUMU	800
TŞ00778	FENİKE DOMATES TOHUMU	800
TŞ00796	RED KING DOMATES TOHUMU	1.000
TŞ00433	YAREN BİBER TOHUMU	1.500
TŞ00662	DARKO PATLICAN TOHUMU	9.000
TŞ00376	ARGLY DOMATES TOHUMU	32.700
TŞ00483	SÜMELA KAVUN TOHUMU	43.500
TŞ00119	LEİRE PATLICAN TOHUMU	3.200
TŞ00214	CORA KABAK TOHUMU	800
TŞ00498	HACIBEY KAVUN TOHUMU	12.200
TŞ00432	KLASMAN BİBER TOHUMU	23.050
TŞ00532	TERMİNATÖR DOMATES TOHUMU	2.000
TŞ00229	PELE KARPUZ TOHUMU	500
TŞ00781	HADİNO DOMATES TOHUMU	200
TŞ01010	PIANOLA BİBER TOHUMU	50.000
TŞ00247	ASİL DOMATES TOHUMU	17.000
TŞ00940	NARE BİBER TOHUMU	3.000
TŞ00145	SWANSON DOMATES TOHUMU	10.500
TŞ00406	ANIT DOMATES TOHUMU	11.300
TŞ00389	AHENK BİBER TOHUMU	16.800
TŞ00186	TAYFUN DOMATES TOHUMU	1.000
TŞ00774	QUADRO DOMATES TOHUMU	2.000
TŞ00071	FASELİS PATLICAN TOHUMU	800
TŞ00320	TWC 302 KARPUZ TOHUMU	3.000
TŞ00504	TURAN DOMATES TOHUMU	300
TŞ00789	SHAKİRA DOMATES TOHUMU	2.000
TŞ00942	JULYSTAR HIYAR TOHUMU	5.000
TŞ00355	KARABEY PATLICAN TOHUMU	5.800
TŞ00874	AMATİS LAHANA TOHUMU	768
TŞ00884	AMETİST LAHANA TOHUMU	14.250
TŞ00945	AZ-16 DOMATES TOHUMU	90.000
TŞ00473	BORNEO DOMATES TOHUMU	4.800
TŞ00943	HALİS HIYAR TOHUMU	6.400
TŞ01027	KANARYOLE MARUL TOHUMU	5.000
TD00037	STARBUST KARPUZ TOHUMU	800.000
TŞ00354	YAMAN DOMATES TOHUMU	6.200
TŞ00946	GNT4413 (FULİA PLUS) DOMATES TOHUMU	3.000
TŞ00984	KALYON FI ANAÇ TOHUMU	1.600
TŞ00226	KARABAŞ PATLICAN TOHUMU	550
TŞ00895	KIRMIZI LAHANA TOHUMU	3.000
TŞ00533	Y-67 DOMATES TOHUMU	250
TD00031	SUFİ PATLICAN TOHUMU	500
TŞ00244	ŞİMŞEK DOMATES TOHUMU	300
TŞ00587	SAVANORA DOMATES TOHUMU	1.000
TD00028	ACAR KABAK ANACI TOHUMU	2.502.500
TŞ00133	BONANZA KARPUZ TOHUMU	1.500
TŞ00787	MİLAS DOMATES TOHUMU	4.000
TŞ00508	NAPOLYON KAVUN TOHUMU	3.000
TŞ00972	TOYGAR BİBER TOHUMU	100.000
TŞ00374	NAVİDO BİBER TOHUMU	105.400
TŞ00219	MİRZA KARPUZ TOHUMU	1.500
TŞ00706	EMİRSTAR HIYAR TOHUMU	13.300
TŞ00328	TYFRANE DOMATES TOHUMU	1.200
TŞ00888	BROKOLİ TOHUMU	3.600
